year,unid_cope,lep_cope,cal_cope,chala,chalb,chal_unid,lep_pamale,lep_male,lep_nongravid,lep_gravid,lep_pafemale,cal_mot,cal_gravid,unid_adult,unid_pa,lep_mot,all_lice,all_sp_mot,all_mot,all_sp_cope,all_cope,all_chal,prop_lep_mot,prop_lep_cope,obs_id
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,NA,NA,244
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,NA,NA,245
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,NA,NA,246
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,NA,NA,247
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,NA,NA,248
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,0,0,0,1,NA,249
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,0,0,0,1,NA,250
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,251
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,NA,NA,252
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,6,4,6,0,0,0,1,NA,253
2001,0,0,0,0,4,0,0,0,0,0,0,0,0,6,2,2,12,2,8,0,0,4,1,NA,254
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,2,4,0,0,0,1,NA,255
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,NA,NA,256
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,1,3,0,0,0,1,NA,257
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,3,6,0,0,0,1,NA,258
2001,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,4,1,3,0,0,1,1,NA,259
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,0,0,0,1,NA,260
2001,0,0,0,2,0,0,0,0,0,0,0,0,0,11,8,8,21,8,19,0,0,2,1,NA,261
2001,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,9,0,7,0,0,2,NA,NA,262
2001,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,1,NA,NA,263
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,6,1,6,0,0,0,1,NA,264
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,NA,NA,265
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,NA,NA,266
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,NA,NA,267
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,268
2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,269
2002,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,NA,NA,270
2002,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,4,NA,NA,271
2002,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,4,NA,NA,272
2002,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,NA,NA,273
2002,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,274
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,275
2002,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,NA,NA,276
2002,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,277
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,278
2002,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,4,NA,NA,279
2002,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,NA,NA,280
2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,281
2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,282
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,283
2002,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,4,NA,NA,284
2002,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,8,NA,NA,285
2002,2,0,0,7,1,0,0,0,0,0,1,0,0,0,0,1,11,1,1,0,2,8,1,NA,286
2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,287
2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,288
2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,NA,NA,289
2002,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,9,NA,NA,290
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,291
2002,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,NA,NA,292
2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,NA,NA,293
2002,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,5,NA,NA,294
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,295
2002,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,NA,NA,296
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,297
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,298
2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,299
2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,300
2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,301
2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,NA,302
2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,NA,NA,303
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,304
2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,NA,NA,305
2002,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,306
2002,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,NA,NA,307
2002,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,NA,NA,308
2002,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,NA,NA,309
2002,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,310
2002,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,7,NA,NA,311
2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,NA,NA,312
2002,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,NA,NA,313
2002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,314
2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,315
2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,NA,NA,316
2002,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,5,NA,NA,317
2002,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,NA,NA,318
2002,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,NA,NA,319
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,320
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,321
2002,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,5,NA,NA,322
2002,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,NA,NA,323
2002,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,324
2002,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,NA,NA,325
2002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,326
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,327
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,328
2002,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,NA,NA,329
2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,NA,NA,330
2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,NA,NA,331
2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,332
2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,NA,NA,333
2002,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,NA,NA,334
2002,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,NA,NA,335
2002,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,NA,NA,336
2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,NA,NA,337
2002,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,NA,NA,338
2002,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,NA,NA,339
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,340
2002,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,8,NA,NA,341
2002,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,342
2002,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,NA,NA,343
2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,344
2002,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,NA,NA,345
2002,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,NA,NA,346
2002,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,NA,NA,347
2002,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,348
2002,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,NA,NA,349
2002,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,NA,NA,350
2002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,351
2002,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,NA,NA,352
2002,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,NA,NA,353
2002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,354
2002,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,NA,NA,355
2002,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,NA,NA,356
2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,NA,NA,357
2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,358
2002,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,NA,NA,359
2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,NA,NA,360
2002,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,NA,NA,361
2002,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,NA,NA,362
2002,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,1,NA,NA,363
2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,NA,NA,364
2002,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,NA,NA,365
2002,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,NA,NA,366
2002,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,NA,NA,367
2002,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,NA,NA,368
2002,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,NA,NA,369
2002,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,9,NA,NA,370
2002,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,9,6,NA,NA,371
2002,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,372
2002,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,8,NA,NA,373
2002,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,2,NA,NA,374
2002,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,NA,NA,375
2002,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,9,NA,NA,376
2002,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,NA,NA,377
2002,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,8,NA,NA,378
2002,8,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,8,6,NA,NA,379
2002,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,5,NA,NA,380
2002,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,NA,NA,381
2002,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,NA,NA,382
2002,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,8,NA,NA,383
2002,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,384
2002,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,7,NA,NA,385
2002,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,3,NA,NA,386
2002,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,7,NA,NA,387
2002,2,0,0,4,7,0,0,0,0,0,1,0,0,0,0,1,14,1,1,0,2,11,1,NA,388
2002,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,11,NA,NA,389
2002,1,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,11,NA,NA,390
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,391
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,392
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,393
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,394
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,395
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,396
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,397
2002,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,3,NA,NA,398
2002,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,NA,NA,399
2002,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,NA,NA,400
2002,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,3,NA,NA,401
2002,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,5,NA,NA,402
2002,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,NA,NA,403
2002,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,404
2002,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,6,NA,NA,405
2002,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,406
2002,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,407
2002,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,408
2002,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,4,5,4,4,0,0,1,1,NA,409
2002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,410
2002,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,2,NA,NA,411
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,412
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,413
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,414
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,415
2002,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,NA,NA,416
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,417
2002,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,4,2,2,0,0,2,1,NA,418
2002,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,2,NA,NA,419
2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,420
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,421
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,422
2002,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,NA,NA,423
2002,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,NA,NA,424
2002,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,425
2002,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,NA,NA,426
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,427
2002,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,6,1,1,0,1,4,1,NA,428
2002,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,429
2002,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,NA,NA,430
2002,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,8,NA,NA,431
2002,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,NA,NA,432
2002,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,9,NA,NA,433
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,434
2002,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,435
2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,436
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,437
2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,438
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,439
2002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,440
2002,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,NA,NA,441
2002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,442
2002,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,NA,NA,443
2002,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,444
2002,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,4,2,2,0,1,1,1,NA,445
2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,446
2002,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,3,NA,NA,447
2002,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,NA,NA,448
2002,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,449
2002,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,6,NA,NA,450
2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,451
2002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,452
2002,3,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,8,1,1,0,3,4,1,NA,453
2002,3,0,0,4,2,0,0,0,0,0,1,0,0,0,0,1,10,1,1,0,3,6,1,NA,454
2002,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,6,1,1,0,1,4,1,NA,455
2002,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,6,1,1,0,1,4,1,NA,456
2002,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,8,NA,NA,457
2002,4,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,5,NA,NA,458
2002,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,5,NA,NA,459
2002,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,NA,NA,460
2002,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,NA,NA,461
2002,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,6,NA,NA,462
2002,3,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,9,NA,NA,463
2002,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,4,NA,NA,464
2002,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6,1,1,0,4,1,1,NA,465
2002,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,2,NA,NA,466
2002,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,4,NA,NA,467
2002,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,3,NA,NA,468
2002,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,3,NA,NA,469
2002,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,3,4,3,3,0,0,1,1,NA,470
2002,4,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4,9,NA,NA,471
2002,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,472
2002,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,6,1,1,0,3,2,1,NA,473
2002,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,8,NA,NA,474
2002,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,475
2002,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,NA,NA,476
2002,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,3,1,1,0,0,2,1,NA,477
2002,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,5,NA,NA,478
2002,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,8,1,1,0,0,7,1,NA,479
2002,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,NA,NA,480
2002,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,NA,NA,481
2002,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,4,NA,NA,482
2002,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,2,NA,NA,483
2002,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,5,1,1,0,1,3,1,NA,484
2002,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,NA,NA,485
2002,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,5,NA,NA,486
2002,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,NA,NA,487
2002,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,488
2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,489
2002,2,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,9,NA,NA,490
2002,5,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,9,1,1,0,5,3,1,NA,491
2002,2,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,6,1,1,0,2,3,1,NA,492
2002,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,4,NA,NA,493
2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,NA,NA,494
2002,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,NA,NA,495
