all_lice,all_lep,all_cal,month,year,day,date,farm,week,farm_week
5,4,0,5,2002,1,2002-05-01,Glacier,18,Glacier18
1,0,0,5,2002,1,2002-05-01,Glacier,18,Glacier18
5,0,0,5,2002,1,2002-05-01,Glacier,18,Glacier18
0,0,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
0,0,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
0,0,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
0,0,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
4,0,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
0,0,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
4,2,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
5,0,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
1,0,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
0,0,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
0,0,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
3,0,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
4,0,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
2,0,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
2,0,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
0,0,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
6,1,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
2,0,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
5,0,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
10,0,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
4,0,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
10,0,0,5,2002,3,2002-05-03,Burdwood,18,Burdwood18
0,0,0,5,2002,3,2002-05-03,Wicklow,18,Wicklow18
3,0,0,5,2002,3,2002-05-03,Wicklow,18,Wicklow18
1,0,0,5,2002,3,2002-05-03,Wicklow,18,Wicklow18
0,0,0,5,2002,3,2002-05-03,Wicklow,18,Wicklow18
1,0,0,5,2002,3,2002-05-03,Wicklow,18,Wicklow18
0,0,0,5,2002,3,2002-05-03,Wicklow,18,Wicklow18
1,0,0,5,2002,3,2002-05-03,Wicklow,18,Wicklow18
2,0,0,5,2002,3,2002-05-03,Wicklow,18,Wicklow18
1,0,0,5,2002,3,2002-05-03,Wicklow,18,Wicklow18
4,0,0,5,2002,3,2002-05-03,Wicklow,18,Wicklow18
2,0,0,5,2002,3,2002-05-03,Wicklow,18,Wicklow18
4,2,0,5,2002,3,2002-05-03,Wicklow,18,Wicklow18
1,0,0,5,2002,3,2002-05-03,Wicklow,18,Wicklow18
5,0,0,5,2002,3,2002-05-03,Wicklow,18,Wicklow18
4,0,0,5,2002,3,2002-05-03,Wicklow,18,Wicklow18
3,0,0,5,2002,3,2002-05-03,Wicklow,18,Wicklow18
10,0,0,5,2002,3,2002-05-03,Wicklow,18,Wicklow18
1,0,0,5,2002,3,2002-05-03,Wicklow,18,Wicklow18
1,0,0,5,2002,3,2002-05-03,Wicklow,18,Wicklow18
8,1,0,5,2002,7,2002-05-07,Burdwood,19,Burdwood19
10,1,0,5,2002,7,2002-05-07,Burdwood,19,Burdwood19
6,1,0,5,2002,7,2002-05-07,Burdwood,19,Burdwood19
6,1,0,5,2002,7,2002-05-07,Burdwood,19,Burdwood19
12,0,0,5,2002,7,2002-05-07,Burdwood,19,Burdwood19
9,0,0,5,2002,7,2002-05-07,Burdwood,19,Burdwood19
6,0,0,5,2002,7,2002-05-07,Burdwood,19,Burdwood19
3,0,0,5,2002,7,2002-05-07,Burdwood,19,Burdwood19
4,0,0,5,2002,7,2002-05-07,Burdwood,19,Burdwood19
7,0,0,5,2002,7,2002-05-07,Burdwood,19,Burdwood19
12,0,0,5,2002,7,2002-05-07,Burdwood,19,Burdwood19
9,0,0,5,2002,7,2002-05-07,Burdwood,19,Burdwood19
6,1,0,5,2002,7,2002-05-07,Burdwood,19,Burdwood19
5,0,0,5,2002,7,2002-05-07,Burdwood,19,Burdwood19
7,0,0,5,2002,7,2002-05-07,Burdwood,19,Burdwood19
5,0,0,5,2002,7,2002-05-07,Burdwood,19,Burdwood19
9,0,0,5,2002,7,2002-05-07,Burdwood,19,Burdwood19
4,3,0,5,2002,7,2002-05-07,Burdwood,19,Burdwood19
13,0,0,5,2002,7,2002-05-07,Burdwood,19,Burdwood19
3,0,0,5,2002,7,2002-05-07,Burdwood,19,Burdwood19
6,1,0,5,2002,7,2002-05-07,Glacier,19,Glacier19
10,0,0,5,2002,7,2002-05-07,Glacier,19,Glacier19
3,0,0,5,2002,7,2002-05-07,Glacier,19,Glacier19
6,0,0,5,2002,7,2002-05-07,Glacier,19,Glacier19
3,1,0,5,2002,7,2002-05-07,Glacier,19,Glacier19
7,0,0,5,2002,7,2002-05-07,Glacier,19,Glacier19
8,1,0,5,2002,7,2002-05-07,Glacier,19,Glacier19
7,0,0,5,2002,7,2002-05-07,Glacier,19,Glacier19
6,0,0,5,2002,7,2002-05-07,Glacier,19,Glacier19
8,0,0,5,2002,7,2002-05-07,Glacier,19,Glacier19
5,0,0,5,2002,7,2002-05-07,Glacier,19,Glacier19
5,1,0,5,2002,7,2002-05-07,Glacier,19,Glacier19
4,0,0,5,2002,7,2002-05-07,Glacier,19,Glacier19
8,0,0,5,2002,7,2002-05-07,Glacier,19,Glacier19
6,0,0,5,2002,7,2002-05-07,Glacier,19,Glacier19
3,0,0,5,2002,7,2002-05-07,Glacier,19,Glacier19
1,0,0,5,2002,7,2002-05-07,Glacier,19,Glacier19
11,0,0,5,2002,7,2002-05-07,Glacier,19,Glacier19
9,1,0,5,2002,7,2002-05-07,Glacier,19,Glacier19
6,1,0,5,2002,7,2002-05-07,Glacier,19,Glacier19
9,0,0,5,2002,7,2002-05-07,Glacier,19,Glacier19
2,0,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
2,0,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
2,0,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
2,0,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
5,0,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
1,0,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
2,0,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
5,1,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
1,0,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
3,0,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
2,0,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
1,0,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
2,1,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
2,0,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
0,0,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
4,0,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
2,0,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
4,1,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
0,0,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
4,0,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
1,0,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
1,0,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
2,0,0,5,2002,9,2002-05-09,Wicklow,19,Wicklow19
4,0,0,5,2002,26,2002-05-26,Glacier,21,Glacier21
5,0,0,5,2002,26,2002-05-26,Glacier,21,Glacier21
3,0,0,5,2002,26,2002-05-26,Glacier,21,Glacier21
6,0,0,5,2002,26,2002-05-26,Glacier,21,Glacier21
3,0,0,5,2002,26,2002-05-26,Glacier,21,Glacier21
3,1,0,5,2002,26,2002-05-26,Glacier,21,Glacier21
9,0,0,5,2002,26,2002-05-26,Glacier,21,Glacier21
6,1,0,5,2002,26,2002-05-26,Glacier,21,Glacier21
1,0,0,5,2002,26,2002-05-26,Glacier,21,Glacier21
4,1,0,5,2002,26,2002-05-26,Glacier,21,Glacier21
5,1,0,5,2002,26,2002-05-26,Glacier,21,Glacier21
12,2,0,5,2002,26,2002-05-26,Glacier,21,Glacier21
12,1,0,5,2002,26,2002-05-26,Glacier,21,Glacier21
4,1,0,5,2002,26,2002-05-26,Glacier,21,Glacier21
1,0,0,5,2002,26,2002-05-26,Glacier,21,Glacier21
4,1,0,5,2002,26,2002-05-26,Glacier,21,Glacier21
1,0,0,5,2002,26,2002-05-26,Glacier,21,Glacier21
7,1,0,5,2002,26,2002-05-26,Glacier,21,Glacier21
8,2,0,5,2002,26,2002-05-26,Glacier,21,Glacier21
2,0,0,5,2002,26,2002-05-26,Glacier,21,Glacier21
6,0,0,5,2002,26,2002-05-26,Wicklow,21,Wicklow21
10,0,0,5,2002,26,2002-05-26,Wicklow,21,Wicklow21
3,0,0,5,2002,26,2002-05-26,Wicklow,21,Wicklow21
7,0,0,5,2002,26,2002-05-26,Wicklow,21,Wicklow21
10,0,0,5,2002,26,2002-05-26,Wicklow,21,Wicklow21
8,0,0,5,2002,26,2002-05-26,Wicklow,21,Wicklow21
8,0,0,5,2002,26,2002-05-26,Wicklow,21,Wicklow21
6,0,0,5,2002,26,2002-05-26,Wicklow,21,Wicklow21
3,0,0,5,2002,26,2002-05-26,Wicklow,21,Wicklow21
6,0,0,5,2002,26,2002-05-26,Wicklow,21,Wicklow21
5,0,0,5,2002,26,2002-05-26,Wicklow,21,Wicklow21
3,0,0,5,2002,26,2002-05-26,Wicklow,21,Wicklow21
3,1,0,5,2002,26,2002-05-26,Wicklow,21,Wicklow21
8,0,0,5,2002,26,2002-05-26,Wicklow,21,Wicklow21
7,0,0,5,2002,26,2002-05-26,Wicklow,21,Wicklow21
14,1,0,5,2002,26,2002-05-26,Wicklow,21,Wicklow21
10,0,0,5,2002,26,2002-05-26,Wicklow,21,Wicklow21
5,0,0,5,2002,26,2002-05-26,Wicklow,21,Wicklow21
5,0,0,5,2002,26,2002-05-26,Wicklow,21,Wicklow21
6,0,0,5,2002,26,2002-05-26,Wicklow,21,Wicklow21
6,1,0,6,2002,1,2002-06-01,Burdwood,22,Burdwood22
8,0,0,6,2002,1,2002-06-01,Burdwood,22,Burdwood22
5,0,0,6,2002,1,2002-06-01,Burdwood,22,Burdwood22
7,0,0,6,2002,1,2002-06-01,Burdwood,22,Burdwood22
10,2,0,6,2002,1,2002-06-01,Burdwood,22,Burdwood22
8,1,0,6,2002,1,2002-06-01,Burdwood,22,Burdwood22
4,1,0,6,2002,1,2002-06-01,Burdwood,22,Burdwood22
10,1,0,6,2002,1,2002-06-01,Burdwood,22,Burdwood22
9,0,0,6,2002,1,2002-06-01,Burdwood,22,Burdwood22
13,3,0,6,2002,1,2002-06-01,Burdwood,22,Burdwood22
6,2,0,6,2002,1,2002-06-01,Burdwood,22,Burdwood22
6,3,0,6,2002,1,2002-06-01,Burdwood,22,Burdwood22
11,3,0,6,2002,1,2002-06-01,Burdwood,22,Burdwood22
16,5,0,6,2002,1,2002-06-01,Burdwood,22,Burdwood22
8,1,0,6,2002,1,2002-06-01,Burdwood,22,Burdwood22
19,2,0,6,2002,1,2002-06-01,Burdwood,22,Burdwood22
14,4,0,6,2002,1,2002-06-01,Burdwood,22,Burdwood22
1,0,0,6,2002,1,2002-06-01,Burdwood,22,Burdwood22
12,6,0,6,2002,1,2002-06-01,Burdwood,22,Burdwood22
7,4,0,6,2002,1,2002-06-01,Burdwood,22,Burdwood22
20,0,0,6,2002,1,2002-06-01,Burdwood,22,Burdwood22
0,0,0,6,2002,1,2002-06-01,Glacier,22,Glacier22
2,0,0,6,2002,1,2002-06-01,Glacier,22,Glacier22
10,0,0,6,2002,1,2002-06-01,Glacier,22,Glacier22
6,0,0,6,2002,1,2002-06-01,Glacier,22,Glacier22
5,0,0,6,2002,1,2002-06-01,Glacier,22,Glacier22
6,0,0,6,2002,1,2002-06-01,Glacier,22,Glacier22
4,1,0,6,2002,1,2002-06-01,Glacier,22,Glacier22
7,0,0,6,2002,1,2002-06-01,Glacier,22,Glacier22
3,0,0,6,2002,1,2002-06-01,Glacier,22,Glacier22
6,1,0,6,2002,1,2002-06-01,Glacier,22,Glacier22
6,0,0,6,2002,1,2002-06-01,Glacier,22,Glacier22
3,1,0,6,2002,1,2002-06-01,Glacier,22,Glacier22
3,1,0,6,2002,1,2002-06-01,Glacier,22,Glacier22
2,0,0,6,2002,1,2002-06-01,Glacier,22,Glacier22
3,0,0,6,2002,1,2002-06-01,Glacier,22,Glacier22
3,3,0,6,2002,1,2002-06-01,Glacier,22,Glacier22
3,3,0,6,2002,1,2002-06-01,Glacier,22,Glacier22
2,0,0,6,2002,1,2002-06-01,Glacier,22,Glacier22
6,1,0,6,2002,1,2002-06-01,Glacier,22,Glacier22
4,1,0,6,2002,1,2002-06-01,Glacier,22,Glacier22
4,4,0,6,2002,1,2002-06-01,Glacier,22,Glacier22
2,0,0,6,2002,2,2002-06-02,Wicklow,22,Wicklow22
5,0,0,6,2002,2,2002-06-02,Wicklow,22,Wicklow22
14,1,0,6,2002,2,2002-06-02,Wicklow,22,Wicklow22
10,3,0,6,2002,2,2002-06-02,Wicklow,22,Wicklow22
12,3,0,6,2002,2,2002-06-02,Wicklow,22,Wicklow22
13,2,0,6,2002,2,2002-06-02,Wicklow,22,Wicklow22
7,0,0,6,2002,2,2002-06-02,Wicklow,22,Wicklow22
2,0,0,6,2002,2,2002-06-02,Wicklow,22,Wicklow22
1,1,0,6,2002,2,2002-06-02,Wicklow,22,Wicklow22
9,4,0,6,2002,2,2002-06-02,Wicklow,22,Wicklow22
9,5,0,6,2002,2,2002-06-02,Wicklow,22,Wicklow22
37,1,0,6,2002,2,2002-06-02,Wicklow,22,Wicklow22
15,0,0,6,2002,2,2002-06-02,Wicklow,22,Wicklow22
20,5,0,6,2002,2,2002-06-02,Wicklow,22,Wicklow22
19,9,0,6,2002,2,2002-06-02,Wicklow,22,Wicklow22
8,4,0,6,2002,2,2002-06-02,Wicklow,22,Wicklow22
7,1,0,6,2002,2,2002-06-02,Wicklow,22,Wicklow22
4,0,0,6,2002,2,2002-06-02,Wicklow,22,Wicklow22
14,0,0,6,2002,2,2002-06-02,Wicklow,22,Wicklow22
6,0,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
4,0,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
8,0,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
6,1,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
10,0,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
4,0,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
7,0,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
9,0,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
8,0,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
7,0,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
6,0,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
3,0,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
6,0,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
5,0,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
5,0,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
8,0,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
3,0,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
6,0,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
7,0,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
6,0,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
9,0,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
13,1,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
7,0,0,6,2002,7,2002-06-07,Wicklow,23,Wicklow23
5,0,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
3,1,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
8,0,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
9,4,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
7,0,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
16,0,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
20,0,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
4,0,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
15,2,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
11,0,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
22,3,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
9,1,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
22,5,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
33,11,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
20,1,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
13,3,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
11,0,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
4,0,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
12,3,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
7,4,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
11,2,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
10,2,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
9,2,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
9,6,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
9,0,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
29,4,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
11,7,0,6,2002,8,2002-06-08,Burdwood,23,Burdwood23
1,0,0,6,2002,8,2002-06-08,Glacier,23,Glacier23
1,1,0,6,2002,8,2002-06-08,Glacier,23,Glacier23
5,1,0,6,2002,8,2002-06-08,Glacier,23,Glacier23
9,0,0,6,2002,8,2002-06-08,Glacier,23,Glacier23
6,3,0,6,2002,8,2002-06-08,Glacier,23,Glacier23
8,1,0,6,2002,8,2002-06-08,Glacier,23,Glacier23
1,0,0,6,2002,8,2002-06-08,Glacier,23,Glacier23
4,0,0,6,2002,8,2002-06-08,Glacier,23,Glacier23
1,0,0,6,2002,8,2002-06-08,Glacier,23,Glacier23
0,0,0,6,2002,8,2002-06-08,Glacier,23,Glacier23
13,2,0,6,2002,8,2002-06-08,Glacier,23,Glacier23
12,4,0,6,2002,8,2002-06-08,Glacier,23,Glacier23
3,0,0,6,2002,8,2002-06-08,Glacier,23,Glacier23
9,6,0,6,2002,8,2002-06-08,Glacier,23,Glacier23
7,5,0,6,2002,8,2002-06-08,Glacier,23,Glacier23
1,0,0,6,2002,8,2002-06-08,Glacier,23,Glacier23
8,2,0,6,2002,8,2002-06-08,Glacier,23,Glacier23
6,5,0,6,2002,8,2002-06-08,Glacier,23,Glacier23
2,1,0,6,2002,8,2002-06-08,Glacier,23,Glacier23
9,3,0,6,2002,8,2002-06-08,Glacier,23,Glacier23
6,0,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
19,1,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
12,1,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
9,2,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
5,2,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
14,0,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
11,0,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
12,0,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
12,2,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
7,0,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
11,1,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
17,0,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
11,1,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
10,0,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
7,2,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
14,5,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
8,0,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
27,1,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
7,1,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
38,6,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
19,3,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
10,4,0,6,2002,9,2002-06-09,Wicklow,23,Wicklow23
5,2,0,6,2002,15,2002-06-15,Burdwood,24,Burdwood24
17,4,0,6,2002,15,2002-06-15,Burdwood,24,Burdwood24
6,2,0,6,2002,15,2002-06-15,Burdwood,24,Burdwood24
2,0,0,6,2002,15,2002-06-15,Burdwood,24,Burdwood24
9,7,0,6,2002,15,2002-06-15,Burdwood,24,Burdwood24
18,0,1,6,2002,15,2002-06-15,Burdwood,24,Burdwood24
41,16,0,6,2002,15,2002-06-15,Burdwood,24,Burdwood24
3,3,0,6,2002,15,2002-06-15,Burdwood,24,Burdwood24
12,9,0,6,2002,15,2002-06-15,Burdwood,24,Burdwood24
7,5,0,6,2002,15,2002-06-15,Burdwood,24,Burdwood24
11,5,0,6,2002,15,2002-06-15,Burdwood,24,Burdwood24
10,5,0,6,2002,15,2002-06-15,Burdwood,24,Burdwood24
13,3,0,6,2002,15,2002-06-15,Burdwood,24,Burdwood24
16,1,0,6,2002,15,2002-06-15,Burdwood,24,Burdwood24
13,5,0,6,2002,15,2002-06-15,Burdwood,24,Burdwood24
5,3,0,6,2002,15,2002-06-15,Burdwood,24,Burdwood24
35,12,0,6,2002,15,2002-06-15,Burdwood,24,Burdwood24
5,1,0,6,2002,15,2002-06-15,Glacier,24,Glacier24
7,1,0,6,2002,15,2002-06-15,Glacier,24,Glacier24
9,4,0,6,2002,15,2002-06-15,Glacier,24,Glacier24
17,5,0,6,2002,15,2002-06-15,Glacier,24,Glacier24
5,4,0,6,2002,15,2002-06-15,Glacier,24,Glacier24
21,1,0,6,2002,15,2002-06-15,Glacier,24,Glacier24
7,2,0,6,2002,15,2002-06-15,Glacier,24,Glacier24
16,4,0,6,2002,15,2002-06-15,Glacier,24,Glacier24
13,4,0,6,2002,15,2002-06-15,Glacier,24,Glacier24
16,3,0,6,2002,15,2002-06-15,Glacier,24,Glacier24
6,6,0,6,2002,15,2002-06-15,Glacier,24,Glacier24
8,0,0,6,2002,15,2002-06-15,Glacier,24,Glacier24
12,1,0,6,2002,15,2002-06-15,Glacier,24,Glacier24
8,2,0,6,2002,15,2002-06-15,Glacier,24,Glacier24
8,1,0,6,2002,15,2002-06-15,Glacier,24,Glacier24
26,9,0,6,2002,15,2002-06-15,Glacier,24,Glacier24
16,5,0,6,2002,15,2002-06-15,Glacier,24,Glacier24
3,1,0,6,2002,15,2002-06-15,Glacier,24,Glacier24
4,4,0,6,2002,15,2002-06-15,Glacier,24,Glacier24
15,2,0,6,2002,16,2002-06-16,Burdwood,24,Burdwood24
6,2,0,6,2002,16,2002-06-16,Burdwood,24,Burdwood24
21,7,0,6,2002,16,2002-06-16,Burdwood,24,Burdwood24
8,3,0,6,2002,16,2002-06-16,Burdwood,24,Burdwood24
9,0,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
13,3,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
15,3,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
16,3,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
16,5,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
18,3,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
2,1,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
10,3,1,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
9,2,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
8,4,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
9,5,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
5,5,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
2,2,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
5,3,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
12,2,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
23,7,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
7,3,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
13,4,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
10,1,2,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
19,9,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
35,12,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
8,5,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
12,7,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
5,2,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
22,8,0,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
5,2,2,6,2002,16,2002-06-16,Wicklow,24,Wicklow24
1,0,0,6,2002,21,2002-06-21,Glacier,25,Glacier25
6,0,1,6,2002,21,2002-06-21,Glacier,25,Glacier25
6,0,0,6,2002,21,2002-06-21,Glacier,25,Glacier25
9,0,4,6,2002,21,2002-06-21,Glacier,25,Glacier25
7,0,3,6,2002,21,2002-06-21,Glacier,25,Glacier25
6,0,3,6,2002,21,2002-06-21,Glacier,25,Glacier25
2,0,0,6,2002,21,2002-06-21,Glacier,25,Glacier25
3,0,3,6,2002,21,2002-06-21,Glacier,25,Glacier25
5,0,0,6,2002,21,2002-06-21,Glacier,25,Glacier25
8,0,2,6,2002,21,2002-06-21,Glacier,25,Glacier25
2,0,2,6,2002,21,2002-06-21,Glacier,25,Glacier25
5,0,1,6,2002,21,2002-06-21,Glacier,25,Glacier25
17,0,2,6,2002,21,2002-06-21,Glacier,25,Glacier25
9,0,5,6,2002,21,2002-06-21,Glacier,25,Glacier25
9,0,0,6,2002,21,2002-06-21,Glacier,25,Glacier25
7,0,0,6,2002,22,2002-06-22,Burdwood,25,Burdwood25
5,2,0,6,2002,22,2002-06-22,Burdwood,25,Burdwood25
5,3,0,6,2002,22,2002-06-22,Burdwood,25,Burdwood25
12,1,0,6,2002,22,2002-06-22,Burdwood,25,Burdwood25
6,4,0,6,2002,22,2002-06-22,Burdwood,25,Burdwood25
30,20,0,6,2002,22,2002-06-22,Burdwood,25,Burdwood25
4,2,0,6,2002,22,2002-06-22,Burdwood,25,Burdwood25
17,5,0,6,2002,22,2002-06-22,Burdwood,25,Burdwood25
9,1,0,6,2002,22,2002-06-22,Burdwood,25,Burdwood25
10,2,0,6,2002,22,2002-06-22,Burdwood,25,Burdwood25
27,7,0,6,2002,22,2002-06-22,Burdwood,25,Burdwood25
7,1,0,6,2002,22,2002-06-22,Burdwood,25,Burdwood25
3,0,0,6,2002,22,2002-06-22,Burdwood,25,Burdwood25
7,2,0,6,2002,22,2002-06-22,Burdwood,25,Burdwood25
18,4,0,6,2002,22,2002-06-22,Burdwood,25,Burdwood25
29,9,0,6,2002,22,2002-06-22,Burdwood,25,Burdwood25
5,0,0,6,2002,22,2002-06-22,Burdwood,25,Burdwood25
1,1,0,6,2002,22,2002-06-22,Burdwood,25,Burdwood25
6,3,0,6,2002,22,2002-06-22,Burdwood,25,Burdwood25
5,4,0,6,2002,22,2002-06-22,Burdwood,25,Burdwood25
11,9,0,6,2002,22,2002-06-22,Burdwood,25,Burdwood25
37,0,5,6,2002,23,2002-06-23,Wicklow,25,Wicklow25
13,0,5,6,2002,23,2002-06-23,Wicklow,25,Wicklow25
